,br_ibov_ret_log,br_selic_diff,br_dolar_diff,br_ipca,br_pib_ret_log,ipca_expectativa_diff,embi_brasil_diff,T_choque_dolar,vix_ret_log,sp500_ret_log,petroleo_ret_log,br_selic
2002-07-05,-0.0123709023725329,0.0,0.0264999999999999,1.120322580645161,0.0002397190854424,0.01,-3.0,1,0.0,0.0,0.0,-0.002174000000000202
2002-07-08,0.0153696863647123,6.699999999999762e-05,-0.0034999999999998,1.0680645161290323,0.0007188126576274,0.0,-28.0,0,0.0,0.0,0.0,-0.002107000000000204
2002-07-10,-0.012333630901681,-3.300000000000525e-05,-0.0170000000000003,1.0332258064516129,0.0004789215478986,0.0,-57.0,0,0.0,0.0,0.0,-0.0021400000000002094
2002-07-11,0.0234071167807954,0.0,-0.0308999999999999,1.015806451612903,0.0002393747892082,0.0,-82.0,1,0.0,0.0,0.0,-0.0021400000000002094
2002-07-12,0.0147892283561983,-3.399999999999237e-05,-0.0084999999999997,0.9983870967741936,0.0002393175026309,-0.01,-34.0,0,0.0,0.0,0.0,-0.002174000000000202
2002-07-15,-0.0309283911091231,0.0,0.0307999999999997,0.9461290322580644,0.0007176090624625,0.0,32.0,1,0.0,0.0,0.0,-0.002174000000000202
2002-07-16,-0.0051860000251604,0.0,0.0216000000000002,0.9287096774193548,0.0002390886302539,0.02,8.0,0,0.0,0.0,0.0,-0.002174000000000202
2002-07-17,0.0165943900759053,0.0,0.0111999999999996,0.9112903225806452,0.0002390314805467,0.0,-3.0,0,0.0,0.0,0.0,-0.002174000000000202
2002-07-18,0.0053783512437064,-0.00168,-0.0010999999999996,0.8938709677419354,0.0002389743581492,0.0,-41.0,0,0.0,0.0,0.0,-0.003854000000000202
2002-07-19,-0.0215001738518125,0.0,-0.0100999999999999,0.8764516129032258,0.0002389172630508,0.0,40.0,0,0.0,0.0,0.0,-0.003854000000000202
2002-07-22,-0.0675225904524179,0.0,0.0144999999999999,0.8241935483870968,0.0007164094912095,0.0,69.0,0,0.0,0.0,0.0,-0.003854000000000202
2002-07-23,-0.0148694052378548,0.0,0.0315999999999996,0.8067741935483871,0.0002386891552106,0.0,81.0,1,0.0,0.0,0.0,-0.003854000000000202
2002-07-24,0.0194082198279108,-6.799999999999862e-05,0.0347000000000004,0.7893548387096774,0.000238632196293,0.01,51.0,1,0.0,0.0,0.0,-0.0039220000000002005
2002-07-25,-0.0276505908263331,0.0,0.0343,0.7719354838709678,0.0002385752645537,0.0,98.0,1,0.0,0.0,0.0,-0.0039220000000002005
2002-07-26,-0.0475649684113648,0.0,0.0354999999999998,0.7545161290322581,0.0002385183599713,-0.01,142.0,1,0.0,0.0,0.0,-0.0039220000000002005
2002-07-29,0.0024922806420644,-3.300000000000525e-05,0.1271999999999997,0.702258064516129,0.0007152139237245,0.01,173.0,1,0.0,0.0,0.0,-0.003955000000000206
2002-07-30,0.0109784764263238,-6.799999999999862e-05,0.1243000000000003,0.6848387096774193,0.0002382910128453,0.0,226.0,1,0.0,0.0,0.0,-0.004023000000000204
2002-07-31,0.0440793681636186,0.000101,0.1593,0.6674193548387096,0.0002382342437652,0.0,-83.0,1,0.0,0.0,0.0,-0.003922000000000204
2002-08-01,-0.0003073298185327,-0.0001349999999999,-0.1009999999999999,0.65,0.0002381775017283,-0.19,-247.0,1,0.0,0.0,0.0,-0.004057000000000104
2002-08-02,0.0093820798332888,3.399999999999237e-05,-0.2973000000000003,0.652258064516129,-0.0006722178906617,0.0,-13.0,1,0.0,0.0,0.0,-0.0040230000000001116
2002-08-05,-0.0395455730603035,0.000101,0.0430000000000001,0.6590322580645162,-0.0020193691934426,-0.01,133.0,1,0.0,0.0,0.0,-0.003922000000000111
2002-08-06,0.0296510668770881,0.0,0.1337999999999999,0.6612903225806451,-0.0006740302715595,0.01,-54.0,1,0.0,0.0,0.0,-0.003922000000000111
2002-08-07,0.0117198793703146,-3.300000000000525e-05,-0.1471999999999997,0.6635483870967742,-0.0006744848948123,0.0,-204.0,1,0.0,0.0,0.0,-0.003955000000000116
2002-08-08,0.0441962345737092,-0.0001019999999999,-0.1714999999999999,0.6658064516129032,-0.0006749401317556,-0.01,-163.0,1,0.0,0.0,0.0,-0.004057000000000016
2002-08-09,-0.0325119759406806,0.0,0.1080999999999998,0.6680645161290323,-0.0006753959836256,0.0,246.0,1,0.0,0.0,0.0,-0.004057000000000016
2002-08-12,-0.0265870556245406,0.0,0.1015000000000001,0.6748387096774193,-0.0020289292301338,0.01,216.0,1,0.0,0.0,0.0,-0.004057000000000016
2002-08-13,-0.0292174372306117,-3.300000000000525e-05,0.1114999999999999,0.6770967741935484,-0.0006772255654023,0.0,63.0,1,0.0,0.0,0.0,-0.004090000000000022
2002-08-14,-0.0107522194124474,0.000168,-0.0129000000000001,0.6793548387096774,-0.0006776845106966,0.0,-125.0,0,0.0,0.0,0.0,-0.003922000000000022
2002-08-15,-0.0172734511794327,0.0,-0.0053,0.6816129032258065,-0.0006781440784529,0.01,18.0,0,0.0,0.0,0.0,-0.003922000000000022
2002-08-16,0.0366709537472829,-0.000168,-0.0291999999999998,0.6838709677419355,-0.0006786042699378,-0.01,-86.0,1,0.0,0.0,0.0,-0.004090000000000022
2002-08-19,-0.0115083358507419,0.0,-0.0478,0.6906451612903226,-0.0020385802150943,0.01,-97.0,1,0.0,0.0,0.0,-0.004090000000000022
2002-08-20,-0.0164885962560354,0.000168,-0.0219,0.6929032258064516,-0.0006804512986349,0.01,23.0,0,0.0,0.0,0.0,-0.003922000000000022
2002-08-21,0.0187161230323038,0.0,-0.0128999999999996,0.6951612903225807,-0.0006809146278961,0.01,-140.0,0,0.0,0.0,0.0,-0.003922000000000022
2002-08-22,0.027691022738967,-0.000168,0.0623,0.6974193548387096,-0.0006813785885615,0.0,26.0,1,0.0,0.0,0.0,-0.004090000000000022
2002-08-23,-0.0027865232953807,-3.400000000000625e-05,-0.0281000000000002,0.6996774193548387,-0.0006818431819262,0.0,-58.0,1,0.0,0.0,0.0,-0.004124000000000028
2002-08-26,0.042688791688942,0.0,-0.0347999999999997,0.7064516129032258,-0.0020483234523673,0.0099999999999999,-78.0,1,0.0,0.0,0.0,-0.004124000000000028
2002-08-27,0.0267724832396947,0.0,0.0160999999999997,0.7087096774193549,-0.0006837079083013,0.0,-50.0,0,0.0,0.0,0.0,-0.004124000000000028
2002-08-28,0.0007710100613245,0.000202,0.0270000000000001,0.7109677419354838,-0.0006841756846434,0.02,0.0,1,0.0,0.0,0.0,-0.003922000000000028
2002-08-29,0.0071994551428549,-0.0001349999999999,0.0019999999999997,0.7132258064516128,-0.0006846441015095,0.0,-56.0,0,0.0,0.0,0.0,-0.004056999999999928
2002-08-30,-0.0070067954755597,-3.300000000000525e-05,-0.1015999999999999,0.7154838709677419,-0.0006851131602125,0.0,-28.0,1,0.0,0.0,0.0,-0.004089999999999933
2002-09-02,-0.0003853564594891,0.000168,0.0062999999999999,0.7396666666666667,0.0007537847326464,-0.08,-15.0,0,0.0,0.0,0.0,-0.003921999999999933
2002-09-03,-0.0235947379267109,0.0,0.0702000000000002,0.7593333333333333,0.0021209129688894,0.0,111.0,1,0.0,0.0,0.0,-0.003921999999999933
2002-09-04,-0.0138083950337932,0.0,0.0336999999999996,0.779,0.0021164242156448,-0.0099999999999999,-31.0,1,0.0,0.0,0.0,-0.003921999999999933
2002-09-05,-0.0277908351575248,3.399999999999237e-05,0.0186999999999999,0.7986666666666666,0.0021119544224994,0.0,10.0,0,0.0,0.0,0.0,-0.003887999999999941
2002-09-06,-0.000617283970218,3.400000000000625e-05,0.0271000000000003,0.8183333333333334,0.0021075034695741,0.0,26.0,1,0.0,0.0,0.0,-0.0038539999999999347
2002-09-09,0.0240975515790609,3.300000000000525e-05,-0.0470999999999999,0.8773333333333333,0.0062959913163798,0.0099999999999999,-62.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-10,0.0006025911601437,0.0,-0.0006000000000003,0.897,0.0020898856976714,0.0,18.0,0,0.0,0.0,0.0,-0.0038209999999999295
2002-09-11,0.0220443838836388,0.0,-0.0152999999999998,0.9166666666666666,0.0020855271826594,0.0,16.0,0,0.0,0.0,0.0,-0.0038209999999999295
2002-09-12,-0.000884303668533,0.0,0.0085999999999999,0.9363333333333334,0.0020811868094252,0.0,-2.0,0,0.0,0.0,0.0,-0.0038209999999999295
2002-09-13,0.0007860863134467,0.0,0.0266999999999999,0.956,0.0020768644649376,0.0,15.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-16,-0.0349825797402711,0.0,0.0378000000000002,1.015,0.0062048379394656,-0.0699999999999999,0.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-17,-0.0185827430338925,0.0,0.0363999999999999,1.0346666666666666,0.0020597531463746,0.0,143.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-18,-0.0151399394105027,0.0,0.0991999999999997,1.0543333333333331,0.0020555192825693,0.0,80.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-19,-0.0140914552948423,0.0,0.0603000000000002,1.074,0.0020513027886526,0.0,108.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-20,0.0224728558520581,0.0,0.0434000000000001,1.0936666666666666,0.0020471035579454,0.0,-68.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-23,-0.0340634556669687,0.0,0.1170999999999997,1.1526666666666667,0.0061162863398465,0.0,225.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-24,-0.0126006446701048,0.0,0.0767999999999999,1.1723333333333334,0.0020304771640802,0.0099999999999999,6.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-25,0.0087070641509736,0.0,0.1040999999999998,1.1920000000000002,0.0020263626795209,0.0,-34.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-26,-0.0031475578164883,0.0,0.0259,1.211666666666667,0.0020222648361301,0.02,48.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-27,-0.0539343654126458,0.0,0.1025,1.2313333333333334,0.0020181835331491,0.03,216.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-09-30,-0.0107273651121868,0.0,0.0407999999999999,1.290333333333333,0.0060302266913492,0.0099999999999999,-46.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-01,0.0425692784487932,0.0,-0.1481999999999996,1.31,0.0020020217384857,0.05,-184.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-02,-0.01998046040028,0.0,-0.1531000000000002,1.3651612903225807,0.0006882238709291,0.0099999999999999,-60.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-03,0.0356385154473581,0.0,0.1015999999999999,1.4203225806451614,0.0006877505445679,0.0,-116.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-04,0.0130436631920289,0.0,-0.0358999999999998,1.475483870967742,0.0006872778688205,-0.0099999999999999,-77.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-07,-0.0438187409018269,0.0,0.0371999999999999,1.640967741935484,0.0020590040380277,0.0099999999999999,80.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-08,-0.0018068892550111,0.0,0.0052000000000003,1.6961290322580649,0.0006853936452113,-0.0099999999999999,59.0,0,0.0,0.0,0.0,-0.0038209999999999295
2002-10-09,-0.0150327395292659,0.0,0.1502999999999996,1.751290322580645,0.0006849242024973,0.0099999999999999,172.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-10,0.017178057350879,0.0,0.0708000000000002,1.806451612903226,0.0006844554024088,0.01,0.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-11,-0.0012414650880661,0.0,0.0007000000000001,1.8616129032258064,0.0006839872436259,0.0,-51.0,0,0.0,0.0,0.0,-0.0038209999999999295
2002-10-14,-0.0466974936724504,0.0,-0.0622000000000002,2.0270967741935486,0.0020491591715465,0.02,44.0,1,0.0,0.0,0.0,-0.0038209999999999295
2002-10-15,0.0066045764314015,0.0099779999999999,-0.0045999999999999,2.082258064516129,0.0006821209953145,0.0,16.0,0,0.0,0.0,0.0,0.006156999999999971
2002-10-16,-0.0161160023158277,0.0,0.0177,2.13741935483871,0.0006816560234135,0.01,-8.0,0,0.0,0.0,0.0,0.006156999999999971
2002-10-17,0.0615026189157426,0.0,0.0501,2.19258064516129,0.0006811916849791,0.03,-208.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-18,0.0133900683925425,0.0,-0.0485999999999999,2.2477419354838712,0.0006807279787235,0.02,-112.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-21,0.0116805735735692,0.0,0.0365999999999999,2.4132258064516128,0.0020394080010603,-0.02,36.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-22,0.0219955776921114,0.0,0.0426999999999999,2.468387096774194,0.0006788794497083,0.01,-60.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-23,0.0531135208122766,0.0,-0.0847999999999999,2.523548387096774,0.0006784188850517,0.0,-45.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-24,-0.004175371410481,0.0,-0.0087000000000001,2.578709677419355,0.0006779589448839,0.0,-54.0,0,0.0,0.0,0.0,0.006156999999999971
2002-10-25,0.0218036294641006,0.0,-0.0602,2.6338709677419354,0.0006774996279315,0.01,-44.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-28,-0.0450328781474649,0.0,-0.0608999999999997,2.7993548387096774,0.002029749195314,0.0,65.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-29,0.0028161687451699,0.0,0.0804999999999998,2.854516129032258,0.0006756685670517,0.0,51.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-30,0.0475941372179917,0.0,-0.0767999999999999,2.9096774193548387,0.000675212347275,0.0,-115.0,1,0.0,0.0,0.0,0.006156999999999971
2002-10-31,0.0097841369536748,0.0,-0.0992999999999999,2.96483870967742,0.0006747567431748,0.0299999999999999,-45.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-01,-0.0027575357241165,0.0,-0.0337,3.02,0.0006743017535004,0.02,-45.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-04,-0.0226409711122759,0.0,-0.0695000000000001,2.928,-0.0042197778379424,0.01,26.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-05,-0.0052594437005684,0.0,0.0207000000000001,2.897333333333333,-0.0014105589162767,0.01,28.0,0,0.0,0.0,0.0,0.006156999999999971
2002-11-06,-0.0161524673070303,0.0,0.0350999999999999,2.8666666666666667,-0.0014125514035843,0.0,35.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-07,0.0098452236105188,0.0,0.0242,2.836,-0.0014145495278388,-0.01,-5.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-08,0.0062058289608621,0.0,-0.0947,2.805333333333333,-0.0014165533129926,0.02,-48.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-11,0.0026334462702237,0.0,-0.0236,2.7133333333333334,-0.0042617396211053,0.0,0.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-12,-0.0168311210458345,0.0,0.0492000000000003,2.6826666666666665,-0.0014246255465,0.0,85.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-13,0.0044136586917815,0.0,0.0814999999999996,2.652,-0.0014266580002786,0.02,19.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-14,0.0122151355956496,0.0,0.0455,2.6213333333333333,-0.001428696261577,0.01,-80.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-18,0.0087635917202923,0.0,-0.0907999999999997,2.498666666666667,-0.0057352846851461,0.0199999999999999,-98.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-19,0.0,0.0,-0.0342000000000002,2.468,-0.0014389755583419,0.0,-32.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-20,0.0116657188159621,0.0,-0.0400999999999998,2.437333333333333,-0.0014410491932661,0.0,-31.0,1,0.0,0.0,0.0,0.006156999999999971
2002-11-21,0.0197287647310542,0.003272,-0.0043000000000001,2.4066666666666667,-0.0014431288132392,0.0,-32.0,0,0.0,0.0,0.0,0.00942899999999997
2002-11-22,0.0111149841927318,0.0,0.0512999999999999,2.376,-0.0014452144442067,0.02,-5.0,1,0.0,0.0,0.0,0.00942899999999997
2002-11-25,-0.0153029620693931,0.0,-0.0123999999999999,2.284,-0.0043482176207891,0.0,36.0,0,0.0,0.0,0.0,0.00942899999999997
2002-11-26,-0.011188653377582,0.0,0.0380000000000002,2.2533333333333334,-0.0014536176022996,0.01,67.0,1,0.0,0.0,0.0,0.00942899999999997
2002-11-27,0.0092347645183785,0.0,0.0025999999999997,2.2226666666666666,-0.0014557336827767,0.0,-37.0,0,0.0,0.0,0.0,0.00942899999999997
2002-11-28,0.0012704619348724,0.0,0.0132000000000003,2.192,-0.0014578559331397,0.0,0.0,0,0.0,0.0,0.0,0.00942899999999997
2002-11-29,0.0260280742907799,0.0,0.0334999999999996,2.1613333333333333,-0.0014599843804088,0.02,-38.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-02,0.0155788450282923,0.0,-0.0204999999999997,2.1048387096774195,-0.0040483767920065,-0.03,-59.0,0,0.0,0.0,0.0,0.00942899999999997
2002-12-03,-0.0010310728757101,0.0,0.0464999999999999,2.109677419354839,-0.0011232580588504,0.0,20.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-04,-0.0021593211225443,0.0,0.0423999999999997,2.1145161290322583,-0.0011245211864689,0.0,48.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-05,-0.0215654583657389,0.0,0.0464999999999999,2.1193548387096777,-0.0011257871581111,0.0,115.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-06,0.0148701624794505,0.0,0.0012000000000003,2.124193548387097,-0.0011270559833995,0.01,-32.0,0,0.0,0.0,0.0,0.00942899999999997
2002-12-09,-0.0220020354226537,0.0,0.0453999999999998,2.138709677419355,-0.0033888095834981,0.01,-29.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-10,-0.0007740687372468,0.0,-0.0295,2.143548387096774,-0.0011321600148175,0.0,0.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-11,0.0270248005383937,0.0,0.0268999999999999,2.1483870967741936,-0.001133443254087,0.0,-22.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-12,-0.0025470510444591,0.0,-0.0419,2.153225806451613,-0.0011347294056136,-0.01,-57.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-13,-0.0021748389263578,0.0,-0.0192999999999998,2.1580645161290324,-0.0011360184793254,0.01,-13.0,0,0.0,0.0,0.0,0.00942899999999997
2002-12-16,0.0194053429337479,0.0,-0.1023999999999998,2.1725806451612906,-0.0034158192519253,0.0,-71.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-17,0.0057396935947977,0.0,-0.0491000000000001,2.177419354838709,-0.0011412041961076,0.0,21.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-18,0.013933674873142,0.0,-0.0510999999999999,2.182258064516129,-0.0011425080312097,0.0,-46.0,1,0.0,0.0,0.0,0.00942899999999997
2002-12-19,0.0200971031981325,0.0096549999999999,-0.0268999999999999,2.1870967741935483,-0.0011438148490032,0.04,-43.0,1,0.0,0.0,0.0,0.019083999999999872
2002-12-20,0.0248492828259578,0.0,-0.0769000000000001,2.191935483870968,-0.0011451246597342,-0.02,-21.0,1,0.0,0.0,0.0,0.019083999999999872
2002-12-23,-0.0017421607193846,0.0,0.0668999999999999,2.206451612903226,-0.0034432629276839,0.0,-12.0,1,0.0,0.0,0.0,0.019083999999999872
2002-12-26,-0.0133405524209475,0.0,0.0304000000000002,2.220967741935484,-0.0034551599636909,0.0,32.0,1,0.0,0.0,0.0,0.019083999999999872
2002-12-27,-0.00744948461009,0.0,0.0161999999999999,2.225806451612903,-0.0011543780078202,0.0,9.0,0,0.0,0.0,0.0,0.019083999999999872
2002-12-30,0.0030219559038844,0.0,-0.008,2.240322580645161,-0.0034711511563436,0.0,19.0,0,0.0,0.0,0.0,0.019083999999999872
2003-01-02,0.0292968353512819,0.0,-0.0108999999999999,2.228064516129032,-0.0008684886503438,-0.01,-71.0,0,0.0,0.0,0.0,0.019083999999999872
2003-01-03,-0.0002585872530893,0.0,-0.0525999999999999,2.2061290322580644,0.0014502178853881,0.01,0.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-06,0.0355668309947425,0.0,-0.1034000000000001,2.140322580645161,0.004338077403867,0.0,-106.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-07,-0.012052372205547,0.0,-0.0241000000000002,2.1183870967741933,0.0014418538748195,0.01,-22.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-08,-0.0076071704857927,0.0,-0.0299,2.096451612903226,0.0014397779250803,0.0,21.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-09,0.0106339089659872,0.0,0.0173,2.0745161290322582,0.0014377079445626,0.0,-9.0,0,0.0,0.0,0.0,0.019083999999999872
2003-01-10,0.0274080497100701,0.0,-0.0379,2.0525806451612905,0.0014356439075573,0.0,-29.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-13,-0.010922787526777,0.0,0.0038,1.9867741935483871,0.0042946065532003,0.0,-6.0,0,0.0,0.0,0.0,0.019083999999999872
2003-01-14,0.005353111403652,0.0,-0.0198,1.96483870967742,0.0014274466856054,0.0,-1.0,0,0.0,0.0,0.0,0.019083999999999872
2003-01-15,-0.01689761069942,0.0,0.0224999999999999,1.942903225806452,0.0014254119856467,-0.01,52.0,0,0.0,0.0,0.0,0.019083999999999872
2003-01-16,-0.0015884298787725,0.0,-0.0045999999999999,1.920967741935484,0.0014233830780039,-0.01,-11.0,0,0.0,0.0,0.0,0.019083999999999872
2003-01-17,-0.0233631753985932,0.0,0.0695000000000001,1.899032258064516,0.0014213599379786,0.0,24.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-20,-0.0024009615375373,0.0,0.0470999999999999,1.833225806451613,0.0042519982824256,0.0,0.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-21,-0.0184556639795854,0.0,0.0299,1.8112903225806447,0.0014133245649698,0.0,73.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-22,-0.0259570758761213,0.0,0.0786999999999999,1.7893548387096774,0.0014113298974258,0.01,38.0,1,0.0,0.0,0.0,0.019083999999999872
2003-01-23,0.0017934007676174,0.001587,-0.0287999999999999,1.7674193548387098,0.0014093408522146,0.0,-29.0,1,0.0,0.0,0.0,0.020670999999999874
2003-01-24,-0.0344515981962896,0.0,0.1021999999999998,1.745483870967742,0.0014073574056023,0.0,58.0,1,0.0,0.0,0.0,0.020670999999999874
2003-01-27,-0.0238352280240672,0.0,0.0700000000000002,1.6796774193548387,0.0042102271698212,0.0,-14.0,1,0.0,0.0,0.0,0.020670999999999874
2003-01-28,-0.0012353306079937,0.0,-0.0310999999999999,1.657741935483871,0.00139947913501,0.0,-14.0,1,0.0,0.0,0.0,0.020670999999999874
2003-01-29,0.032369523913724,0.0,0.0104999999999999,1.6358064516129032,0.0013975233299508,0.0,-46.0,0,0.0,0.0,0.0,0.020670999999999874
2003-01-30,-0.0103637459485241,-3.100000000000325e-05,-0.0721000000000002,1.6138709677419354,0.0013955729838297,0.01,9.0,1,0.0,0.0,0.0,0.02063999999999987
2003-01-31,0.0175184269915629,-3.200000000000425e-05,-0.0438,1.5919354838709676,0.001393628073826,-0.01,-39.0,1,0.0,0.0,0.0,0.020607999999999866
2003-02-03,-0.0028374006496747,0.0,-0.0327999999999999,1.5457142857142858,0.0061499137708818,-0.17,-24.0,1,0.0,0.0,0.0,0.020607999999999866
2003-02-04,-0.0309979674990632,6.30000000000075e-05,0.0476,1.5335714285714286,0.002370649176294,0.0,35.0,1,0.0,0.0,0.0,0.020670999999999874
2003-02-05,0.0014171668487374,-3.100000000000325e-05,0.0438999999999998,1.5214285714285716,0.0023650424876482,0.01,-20.0,1,0.0,0.0,0.0,0.02063999999999987
2003-02-06,-0.0024577004525294,-3.200000000000425e-05,0.02,1.5092857142857143,0.0023594622565692,0.0,12.0,0,0.0,0.0,0.0,0.020607999999999866
2003-02-07,-0.0176640865310151,-3.200000000000425e-05,-0.0242999999999997,1.497142857142857,0.002353908296218,0.0,-15.0,1,0.0,0.0,0.0,0.020575999999999862
2003-02-10,0.0094914666817871,-3.199999999999037e-05,0.024,1.460714285714286,0.0070286610680057,0.0,5.0,1,0.0,0.0,0.0,0.02054399999999987
2003-02-11,0.0027633539905647,-3.100000000000325e-05,-0.0304999999999999,1.4485714285714286,0.0023319514863739,0.0,-14.0,1,0.0,0.0,0.0,0.020512999999999868
2003-02-12,9.515200540022306e-05,-3.200000000000425e-05,0.0265999999999997,1.4364285714285714,0.0023265261378355,0.0,20.0,1,0.0,0.0,0.0,0.020480999999999864
2003-02-13,-0.0389999953629125,-6.299999999999362e-05,0.0356,1.4242857142857144,0.0023211259751558,-0.01,29.0,1,0.0,0.0,0.0,0.02041799999999987
2003-02-14,-0.0026747254541437,3.100000000000325e-05,0.0221,1.4121428571428571,0.0023157508233602,0.02,-12.0,0,0.0,0.0,0.0,0.020448999999999874
2003-02-17,0.0106562429203442,-3.100000000000325e-05,-0.0347999999999997,1.3757142857142857,0.0069152490773873,0.01,0.0,1,0.0,0.0,0.0,0.02041799999999987
2003-02-18,0.0252932714186719,-9.499999999999786e-05,-0.0343,1.3635714285714289,0.0022944968817757,0.0,-31.0,1,0.0,0.0,0.0,0.020322999999999872
2003-02-19,-0.0191291699089948,3.099999999998937e-05,0.0045999999999999,1.3514285714285714,0.0022892442157615,0.0,4.0,0,0.0,0.0,0.0,0.020353999999999862
2003-02-20,-0.0034198088925396,0.003032,0.0131999999999998,1.3392857142857142,0.0022840155441112,-0.03,-7.0,0,0.0,0.0,0.0,0.023385999999999862
2003-02-21,0.0110960842580229,9.399999999999686e-05,0.0030000000000001,1.3271428571428572,0.0022788107027853,0.0,-19.0,0,0.0,0.0,0.0,0.02347999999999986
2003-02-24,-0.0074812105057997,9.499999999999786e-05,-0.0226999999999999,1.2907142857142857,0.0068054389343448,0.01,-48.0,0,0.0,0.0,0.0,0.023574999999999856
2003-02-25,-0.0060647745317012,-3.199999999999037e-05,0.0142999999999999,1.2785714285714285,0.0022582264118913,0.0,0.0,0,0.0,0.0,0.0,0.023542999999999866
2003-02-26,-0.0195181308774436,-6.30000000000075e-05,-0.0196,1.2664285714285717,0.0022531383132839,0.01,-25.0,0,0.0,0.0,0.0,0.02347999999999986
