,br_ibov_ret_log,br_selic_diff,br_dolar_diff,br_ipca,br_pib_ret_log,ipca_expectativa_diff,embi_brasil_diff
2004-06-14,-0.0175987452364463,3.400000000000625e-05,0.0248999999999997,0.7966666666666666,0.0034282000864056,0.01,22.0
2004-06-15,0.0282806250948528,6.899999999999962e-05,-0.0270999999999999,0.8033333333333333,0.0011401266477903,0.0,-25.0
2004-06-16,0.0203922439011403,-6.899999999999962e-05,0.0024999999999999,0.81,0.0011388282392257,-0.01,-6.0
2004-06-17,-0.0061282211642925,-3.400000000000625e-05,-0.0124999999999997,0.8166666666666667,0.001137532784627,0.0,-23.0
2004-06-18,-9.835743098385308e-05,0.0,0.0107999999999996,0.8233333333333334,0.0011362402739276,0.01,12.0
2004-06-21,-0.0019691829333723,6.800000000000556e-05,-0.0089999999999998,0.8433333333333334,0.0034009950464444,-0.01,-12.0
2004-06-22,-0.0046429007635779,3.500000000000031e-05,0.0043000000000001,0.85,0.0011310994702888,0.0,4.0
2004-06-23,0.0310491616516923,-0.000103,-0.0083000000000001,0.8566666666666667,0.0011298215296182,0.0,-9.0
2004-06-24,-0.0061621608432904,0.0,-0.0227999999999997,0.8633333333333333,0.0011285464733781,0.01,-4.0
2004-06-25,0.0020261476370517,3.400000000000625e-05,0.0065999999999997,0.87,0.001127274291818,0.0,18.0
2004-06-28,-0.0194161959462952,3.399999999999931e-05,0.0150999999999998,0.89,0.0033742183874565,0.0,6.0
2004-06-29,0.0218710117442793,0.0,-0.0063999999999997,0.8966666666666667,0.0011222141187801,0.0,-11.0
2004-06-30,0.0165915605759217,-3.399999999999931e-05,-0.0108000000000001,0.9033333333333332,0.0011209561658134,-0.01,-5.0
2004-07-01,0.0094122771195745,0.0,-0.0327999999999999,0.91,0.0011197010299088,0.22,-4.0
2004-07-02,0.0102058345597093,3.399999999999931e-05,-0.0245000000000001,0.9029032258064515,-2.8362486657940167e-05,0.01,-23.0
2004-07-05,0.0047180808183711,-3.399999999999931e-05,-0.0185999999999997,0.8816129032258064,-8.509228687358927e-05,0.0,0.0
2004-07-06,-0.0224938318659884,0.0,0.0101999999999997,0.8745161290322581,-2.8365704745070275e-05,0.0,-1.0
2004-07-07,-0.0008026629954773,-3.400000000000625e-05,-0.0050999999999996,0.8674193548387097,-2.8366509381427815e-05,0.0,10.0
2004-07-08,-0.0135053648136214,-6.899999999999962e-05,0.0107999999999996,0.8603225806451613,-2.836731406219428e-05,0.0,16.0
2004-07-12,0.0304132448255298,3.400000000000625e-05,-0.0103999999999997,0.8319354838709677,-0.0001134773039801,0.02,-23.0
2004-07-13,0.0067115899140759,0.0,0.0048999999999996,0.8248387096774193,-2.8371338155253056e-05,0.0,-4.0
2004-07-14,-0.0001845444065207,-6.800000000000556e-05,-0.0135999999999998,0.817741935483871,-2.837214311135483e-05,0.0,-6.0
2004-07-15,0.0179253965152454,3.399999999999931e-05,-0.0068999999999999,0.8106451612903226,-2.8372948113641883e-05,0.0,-8.0
2004-07-16,0.0171643322478978,-3.399999999999931e-05,-0.0194,0.8035483870967741,-2.8373753160337856e-05,0.0,-24.0
2004-07-19,-0.0154888728028179,0.0,-0.0081999999999999,0.782258064516129,-8.512609021771311e-05,0.0,4.0
2004-07-20,0.0116502678394176,0.0,0.0102000000000002,0.7751612903225806,-2.837697380542181e-05,0.0099999999999998,2.0
2004-07-21,-0.0249497897924708,-3.399999999999931e-05,0.0205999999999999,0.7680645161290323,-2.837777907949146e-05,0.0,18.0
2004-07-22,-0.0036747859452006,0.0,0.0144999999999999,0.7609677419354839,-2.8378584401522744e-05,0.0,-1.0
2004-07-23,-0.0064172330745613,0.0,0.0072999999999998,0.7538709677419355,-2.8379389767962948e-05,0.0,7.0
2004-07-26,-0.0127247749268306,0.0,0.0108000000000001,0.7325806451612903,-8.514300196438285e-05,0.01,14.0
2004-07-27,0.0194640914237833,0.0,0.0097,0.7254838709677419,-2.8382611693800183e-05,0.0,1.0
2004-07-28,0.0196339298699488,3.399999999999931e-05,-0.0113000000000003,0.7183870967741934,-2.8383417289390422e-05,0.0,-17.0
2004-07-29,0.0027029478569975,6.800000000000556e-05,-0.0182999999999999,0.7112903225806451,-2.838422292938958e-05,0.0,-19.0
2004-07-30,0.0048917409337452,0.0001379999999999,-0.0105999999999997,0.7041935483870967,-2.838502861735037e-05,0.0,1.0
2004-08-02,0.0049570270086842,0.0,0.0198,0.6783870967741935,0.00011574214356,-0.1999999999999999,3.0
2004-08-03,-0.0033466486691651,0.0,0.0083999999999999,0.6667741935483871,0.0001724848618795,0.01,2.0
2004-08-04,-0.0087540681599147,3.399999999999931e-05,0.0028999999999999,0.6551612903225806,0.0001724551159796,0.0,0.0
2004-08-05,-0.0389862740477653,3.399999999999931e-05,0.0057999999999998,0.6435483870967742,0.0001724253803434,0.0,8.0
2004-08-06,0.0150294804948938,6.899999999999962e-05,-0.0147999999999997,0.6319354838709677,0.000172395654955,-0.01,-11.0
2004-08-09,-0.0182696044819241,0.0,-0.0093,0.5970967741935483,0.0005170087149934,0.0,-5.0
2004-08-10,0.0221414691944996,3.399999999999931e-05,-0.0110999999999998,0.5854838709677419,0.0001722768558298,0.0,-8.0
2004-08-11,-0.0077124172896638,3.399999999999931e-05,0.0106999999999999,0.5738709677419355,0.0001722471816272,0.0,3.0
2004-08-12,0.0,0.0,-0.0085000000000001,0.562258064516129,0.0001722175176457,0.0,-6.0
2004-08-13,-0.0078658104930617,0.0,-0.0072,0.5506451612903226,0.0001721878638765,0.0,-16.0
2004-08-16,0.0168195787156761,0.0,-0.0088999999999996,0.5158064516129032,0.0005163857711121,0.0,-2.0
2004-08-17,0.0135541150899474,0.0,-0.0157000000000002,0.5041935483870967,0.000172069350862,0.0,-7.0
2004-08-18,0.0320277151855794,-3.399999999999931e-05,-0.0066999999999999,0.4925806451612903,0.0001720397480937,0.0,-4.0
2004-08-19,0.0068250691499294,-3.399999999999931e-05,-0.0129000000000001,0.4809677419354838,0.0001720101555111,0.0,-1.0
2004-08-20,0.0113157219650581,-3.500000000000031e-05,-0.0050999999999996,0.4693548387096774,0.0001719805731053,-0.01,-22.0
2004-08-23,-0.0149412091519778,-3.399999999999931e-05,-0.0055,0.434516129032258,0.0005157643265913,0.0,-4.0
2004-08-24,0.0007873671724745,-3.399999999999931e-05,-0.0111000000000003,0.4229032258064516,0.0001718623451658,0.0,-7.0
2004-08-25,0.0081867727760709,3.399999999999931e-05,-0.0063999999999997,0.4112903225806452,0.0001718328135762,0.0,6.0
2004-08-26,-0.0208596520524313,6.899999999999962e-05,0.0028999999999999,0.3996774193548387,0.0001718032921331,0.0,12.0
2004-08-27,0.0006640253458982,6.799999999999862e-05,0.0030000000000001,0.3880645161290322,0.0001717737808313,0.0,-9.0
2004-08-30,0.0119651275700185,0.0001029999999999,-0.0083000000000001,0.3532258064516129,0.0005151443760293,0.0,-16.0
2004-08-31,-0.0028901754222339,0.0,-0.0149999999999996,0.3416129032258064,0.0001716558369437,0.0,12.0
2004-09-01,-0.0127991861131757,3.399999999999931e-05,-0.004,0.33,0.0001716263762734,-0.08,0.0
2004-09-02,0.0077432302108793,0.0,0.0062999999999999,0.3336666666666666,0.0010692794610065,0.01,1.0
2004-09-03,-0.0121057727423128,0.0,-0.0072,0.3373333333333334,0.0010681373235961,0.0,-11.0
2004-09-06,0.0038738165414766,0.0,-0.0146999999999999,0.3483333333333333,0.0031975834805546,0.0,0.0
2004-09-08,0.001421085593094,3.399999999999931e-05,-0.0127999999999999,0.3556666666666667,0.0021260561102618,0.0,-15.0
2004-09-09,-0.0110666011171129,0.0,0.0013999999999998,0.3593333333333333,0.0010613354111601,0.0,3.0
2004-09-10,-0.0143718295992467,3.500000000000031e-05,-0.004,0.363,0.0010602101724561,0.0,2.0
2004-09-13,-0.0072641203905252,3.399999999999931e-05,0.0072,0.374,0.0031739028818709,0.0,7.0
2004-09-14,0.0226674558554229,6.800000000000556e-05,0.0064999999999999,0.3776666666666667,0.0010557329766722,-0.01,-6.0
2004-09-15,0.0015676441523631,0.0,-0.0083000000000001,0.3813333333333333,0.0010546195799019,0.0,-8.0
2004-09-16,0.0235304974101939,0.0008559999999999,-0.0149999999999996,0.385,0.0010535085290754,0.01,-10.0
2004-09-17,0.0086181164520287,3.399999999999931e-05,-0.0148000000000001,0.3886666666666666,0.0010523998167908,0.0,-18.0
2004-09-20,0.0001733402673771,3.400000000000625e-05,-0.0068000000000001,0.3996666666666666,0.003150570451611,0.0,-8.0
2004-09-21,0.0012125412883516,0.0,0.0060999999999999,0.4033333333333333,0.0010479882060021,0.0,5.0
2004-09-22,-0.0155711356739178,0.0,-0.0059999999999997,0.407,0.0010468910763989,0.0,-2.0
2004-09-23,0.008535276030301,0.0,0.0047999999999999,0.4106666666666667,0.0010457962415468,0.0,11.0
2004-09-24,0.0012196185848392,0.0,0.0009999999999998,0.4143333333333333,0.0010447036942515,0.0,5.0
2004-09-27,-0.0060254297479129,0.0,-0.0007000000000001,0.4253333333333333,0.0031275785672857,0.0,9.0
2004-09-28,0.0172369403846914,0.0,-0.0035999999999996,0.429,0.0010403562378371,0.0,-3.0
2004-09-29,-0.0009905468197253,-3.400000000000625e-05,-0.0090000000000003,0.4326666666666666,0.0010392750214869,0.0,-8.0
2004-09-30,0.0015930083234447,3.400000000000625e-05,-0.0015999999999998,0.4363333333333333,0.0010381960501693,0.0,-6.0
2004-10-01,0.0226286717277179,-3.400000000000625e-05,-0.0072999999999998,0.44,0.0010371193168925,0.01,-5.0
2004-10-04,0.0155656532283163,-3.399999999999931e-05,-0.0248000000000003,0.4641935483870967,0.0020076555225507,0.0,-19.0
2004-10-05,0.0022748432930761,-6.899999999999962e-05,-0.0023999999999997,0.472258064516129,0.0006683237986333,0.0,0.0
2004-10-06,-0.0073810253820028,6.899999999999962e-05,0.0120999999999997,0.4803225806451613,0.0006678774402271,-0.01,6.0
2004-10-07,0.003199603818345,3.399999999999931e-05,0.0156,0.4883870967741935,0.0006674316776518,0.0,-11.0
2004-10-08,-0.0073702734164591,3.400000000000625e-05,-0.0266999999999999,0.4964516129032258,0.0006669865097101,0.0,3.0
2004-10-11,0.0011277961137743,0.0,0.0066999999999999,0.5206451612903226,0.0019982944500149,0.0,2.0
2004-10-13,-0.0281541784336614,0.0,0.0056000000000002,0.5367741935483871,0.0013299813085865,0.0,7.0
2004-10-14,-0.0142711295957607,0.0,0.0257,0.5448387096774193,0.0006643279230349,0.0,29.0
2004-10-15,0.0176575485895469,0.0,-0.0008000000000003,0.5529032258064516,0.000663886884423,0.0,-17.0
2004-10-18,0.0018384322927413,0.0,-0.0076,0.5770967741935483,0.0019890202678976,0.0,1.0
2004-10-19,-0.0223748104025762,0.0,0.0159000000000002,0.5851612903225806,0.0006621285704646,0.0,19.0
2004-10-20,-0.0008740113303833,0.0,0.0141,0.5932258064516129,0.0006616904463001,0.0,5.0
2004-10-21,0.0080989731209655,0.0017039999999999,-0.0312000000000001,0.6012903225806452,0.0006612529015548,0.0,-3.0
2004-10-22,-0.0141505614892132,0.0,-0.0045999999999999,0.6093548387096774,0.0006608159350864,0.0,4.0
2004-10-25,-0.005822946445523,0.0,0.0327999999999999,0.6335483870967742,0.0019798317719992,0.0,20.0
2004-10-26,0.0108247118749567,0.0,-0.0087999999999999,0.6416129032258064,0.0006590738290661,0.0,-6.0
2004-10-27,0.0139941440642044,0.0,-0.0144000000000001,0.6496774193548387,0.0006586397368391,0.0,-23.0
2004-10-28,-0.0104990118417553,0.0,0.0070000000000001,0.6577419354838709,0.0006582062160536,0.0,2.0
2004-10-29,0.0053500486455639,0.0,-0.0089999999999998,0.6658064516129032,0.000657773265587,0.0,-10.0
2004-11-03,0.0260333249758204,-3.399999999999931e-05,-0.0261,0.7013333333333333,0.0002862772852232,0.01,-16.0
2004-11-04,0.0092554299741607,0.0,-0.0093,0.707,-0.000843290458814,0.0,-9.0
2004-11-05,-0.0142552285341128,0.0,-0.0024999999999999,0.7126666666666667,-0.000844002197855,0.0,7.0
2004-11-08,-0.0141166736619275,3.399999999999931e-05,0.0112999999999998,0.7296666666666666,-0.0025362890674198,0.01,4.0
2004-11-09,0.00017230981347,0.0,-0.0011999999999998,0.7353333333333333,-0.0008468612089131,-0.01,3.0
2004-11-10,0.010241995638589,0.0,-0.0078,0.741,-0.000847578990724,0.0,-6.0
2004-11-11,0.0028099473529863,0.0,-0.0009000000000001,0.7466666666666666,-0.0008482979903217,0.0,0.0
2004-11-12,0.0216174622125162,0.0,-0.0208999999999996,0.7523333333333333,-0.0008490182108058,0.0,-15.0
2004-11-16,-0.0110026838415091,0.0,-0.0135,0.7749999999999999,-0.0034032995749875,0.0,-3.0
2004-11-17,0.0166037772109781,0.0,-0.0182000000000002,0.7806666666666666,-0.0008526377358499,0.01,-8.0
2004-11-18,-0.0011177117053744,0.0016969999999999,-0.0070999999999998,0.7863333333333333,-0.0008533653473907,0.0,1.0
2004-11-19,-0.0045249885209095,0.0,0.0034,0.7919999999999999,-0.0008540942018324,0.0,2.0
2004-11-22,0.0169562015415003,-3.399999999999237e-05,0.0040999999999997,0.8089999999999999,-0.0025666682089848,0.0,0.0
2004-11-23,-0.0043046084712266,0.0,-0.0231999999999996,0.8146666666666667,-0.0008570221124788,0.0,-7.0
2004-11-24,0.0011497085934237,3.399999999999237e-05,0.0038999999999997,0.8203333333333334,-0.0008577572294345,0.0,-10.0
2004-11-25,0.0202708271246923,-3.399999999999237e-05,0.0026000000000001,0.826,-0.0008584936085807,0.0,0.0
2004-11-26,0.0052541983905314,-3.400000000000625e-05,-0.0179,0.8316666666666667,-0.0008592312531661,0.0,-4.0
2004-11-29,-0.0057368821213934,0.0,0.0070000000000001,0.8486666666666667,-0.0025821323304402,0.0,6.0
2004-11-30,0.0109238226897101,-3.300000000000525e-05,-0.0095,0.8543333333333333,-0.0008621945513684,0.0,-4.0
2004-12-01,0.0042491575558791,6.70000000000115e-05,-0.0161999999999999,0.86,-0.0008629385723484,0.02,-9.0
2004-12-02,-0.0013879252748481,0.0,0.0093999999999998,0.8509677419354839,-0.0022094052892036,0.0,7.0
2004-12-03,0.0105787676374013,0.0,-0.0144000000000001,0.8419354838709677,-0.0022142975719656,0.0,1.0
2004-12-06,0.0064578217029875,3.399999999999237e-05,0.0091000000000001,0.8148387096774193,-0.0066724642785764,0.0,-1.0
2004-12-07,-0.0254448558179696,0.0,0.0136000000000002,0.8058064516129032,-0.002234085298733,-0.01,-5.0
2004-12-08,-0.0008407230713185,0.0,0.0341999999999997,0.7967741935483871,-0.0022390876135389,0.0,8.0
2004-12-09,-0.0178612256286445,0.0,0.008,0.787741935483871,-0.0022441123798753,0.0,4.0
2004-12-10,0.0164584478991649,0.0,0.0123000000000002,0.7787096774193548,-0.0022491597492368,-0.01,-7.0
2004-12-13,0.011643339000674,0.0,-0.0170000000000003,0.7516129032258064,-0.0067779917952712,0.01,-2.0
2004-12-14,0.0133104272742556,0.0,-0.0116999999999998,0.7425806451612903,-0.0022695783348751,0.0,1.0
2004-12-15,0.0005084182436121,3.400000000000625e-05,-0.0072,0.7335483870967742,-0.0022747410400789,0.0,-4.0
2004-12-16,0.009920909273676,0.0016559999999999,-0.0215,0.724516129032258,-0.002279927286489,0.0,-5.0
2004-12-17,-0.0066809337644624,0.0,-0.0045999999999999,0.7154838709677419,-0.0022851372354857,0.0,-6.0
2004-12-20,-0.0047660063651022,0.0,-0.032,0.6883870967741935,-0.0068869108782916,-0.01,-8.0
2004-12-21,0.0137284128617949,0.0,-0.0034999999999998,0.6793548387096774,-0.0023062173371855,0.0,1.0
2004-12-22,-0.0064712604495298,0.0,0.0097999999999998,0.6703225806451613,-0.0023115482722548,0.0,-3.0
2004-12-23,0.0060076535798447,0.0,0.0077000000000002,0.6612903225806451,-0.0023169039098736,0.0,0.0
2004-12-27,0.0022773338029153,0.0,-0.0083999999999999,0.6251612903225806,-0.0093216721239688,0.01,-9.0
2004-12-28,0.0069159225976562,0.0,-0.0088000000000003,0.6161290322580645,-0.0023440587161864,0.0,4.0
2004-12-29,0.0016833088637522,0.0,-0.0058999999999995,0.6070967741935483,-0.002349566239939,0.0,-3.0
2004-12-30,0.0013369751977219,3.400000000000625e-05,-0.0292000000000003,0.5980645161290322,-0.0023550997052499,0.0,1.0
2005-01-03,-0.0182600705119124,-3.400000000000625e-05,0.0138000000000002,0.5806451612903225,-0.0053976083301403,0.0399999999999999,6.0
2005-01-04,-0.0345693904375643,0.0,0.0204999999999997,0.5809677419354838,-0.0003355206853985,0.0,10.0
2005-01-05,-0.0062979618746812,0.0,0.0209000000000001,0.5812903225806452,-0.0003356332973147,0.0,21.0
2005-01-06,-0.0132495466470334,0.0,0.0110999999999998,0.5816129032258064,-0.0003357459848469,0.0,6.0
2005-01-07,0.015474511662088,0.0,-0.0175,0.5819354838709677,-0.0003358587480732,0.0,-5.0
2005-01-10,-0.0185571915113751,0.0,-0.0059,0.5829032258064516,-0.0010082535816735,0.0,16.0
2005-01-11,0.003205789601786,0.0,0.0133,0.5832258064516128,-0.0003363105594527,0.0,0.0
2005-01-12,0.0057283299029062,0.0,0.0007000000000001,0.5835483870967741,-0.0003364237022971,0.0,-13.0
2005-01-13,0.0120043618531173,0.0,-0.0102000000000002,0.5838709677419355,-0.0003365369212957,0.0,4.0
2005-01-14,0.0047456352888364,0.0,0.0062999999999999,0.5841935483870967,-0.0003366502165231,-0.01,10.0
2005-01-17,-0.0165460195787776,0.0,-0.0066999999999999,0.5851612903225806,-0.0010106311844015,0.0,-1.0
2005-01-18,-0.0175298703384374,0.0,0.0132000000000003,0.5854838709677419,-0.000337104161284,0.0,7.0
2005-01-19,0.0075269172563618,3.400000000000625e-05,0.0045999999999999,0.5858064516129032,-0.0003372178388207,0.0,-1.0
2005-01-20,-0.0276118709236996,0.0016489999999999,0.0036999999999998,0.5861290322580645,-0.0003373315930534,0.01,-3.0
2005-01-21,0.0087712462483828,0.0,-0.0222999999999999,0.5864516129032258,-0.0003374454240567,-0.01,-5.0
2005-01-24,0.0158283877734817,0.0,-0.0219,0.5874193548387097,-0.0010130200270754,0.0,-3.0
2005-01-26,0.0136268731511108,0.0,-0.0032,0.5880645161290322,-0.0006759172507191,0.0,-16.0
2005-01-27,-0.0205938085220207,0.0,-0.0102999999999999,0.5883870967741935,-0.0003381300266447,0.0,2.0
2005-01-28,-0.0025834424135684,0.0,-0.0057999999999998,0.5887096774193548,-0.0003382443972324,0.0,5.0
2005-01-31,0.0158533091123391,0.0,-0.0339,0.5896774193548386,-0.0010154201895868,0.0,-1.0
2005-02-01,-0.00832994507339,0.0,-0.0118,0.59,-0.0003387026543375,-0.0299999999999999,3.0
2005-02-02,0.0187067029441845,3.300000000000525e-05,0.0110000000000001,0.5907142857142856,0.004039636406329,0.0,4.0
2005-02-03,0.0108734069136069,0.0,-0.0205999999999999,0.5914285714285714,0.0040233833783425,0.0,-2.0
2005-02-04,0.0339122723172042,0.0,-0.0003999999999999,0.5921428571428571,0.0040072606109458,0.0,-12.0
2005-02-09,0.0223657633948928,0.0,0.0047999999999999,0.5957142857142856,0.0197989128592119,0.0,2.0
2005-02-10,0.003868770234126,0.0,0.0043999999999999,0.5964285714285714,0.0039131738435553,0.0,-4.0
2005-02-11,0.0096069456263059,3.399999999999237e-05,0.0051000000000001,0.5971428571428571,0.0038979205832969,-0.01,-5.0
2005-02-14,-0.0052252811407687,0.0,-0.0339,0.5992857142857143,0.0116034198432295,0.01,1.0
2005-02-15,0.0029355333262888,0.0,-0.0072,0.6,0.0038380784093625,0.0,1.0
2005-02-16,-0.0085293191723554,0.0,0.0163999999999999,0.6007142857142856,0.0038234038675817,0.0,-2.0
2005-02-17,0.0264438035888581,0.001642,-0.0188999999999999,0.6014285714285714,0.00380884111207,0.0,-11.0
2005-02-18,-0.0124428221499393,0.0,-0.0116,0.6021428571428571,0.0037943888703413,0.0,3.0
2005-02-21,0.0036187993007494,0.0,0.0141,0.6042857142857143,0.0112975396126806,-0.01,0.0
2005-02-22,-0.0042169748831142,0.0,0.0175,0.605,0.0037376602573679,0.0,7.0
2005-02-23,0.0169828695129705,0.0,-0.008,0.6057142857142856,0.0037237421581544,0.0,-3.0
2005-02-24,0.0445125068804692,0.0,0.0240999999999997,0.6064285714285714,0.0037099273294494,0.0,-8.0
2005-02-25,-0.0003869084306362,0.0,0.0222000000000002,0.6071428571428571,0.003696214626121,0.0,-1.0
2005-02-28,-0.010112525184498,-3.400000000000625e-05,-0.0369999999999999,0.6092857142857143,0.011007372087251,0.0,2.0
2005-03-01,-0.0146416548244161,0.0,0.0060999999999999,0.61,0.0036423627478558,-0.06,2.0
2005-03-02,0.0168071183163824,0.0,0.0356999999999998,0.6183870967741936,-3.24221290224358e-05,0.0,-3.0
2005-03-03,0.0164595401876042,0.0,0.0329999999999999,0.626774193548387,-3.242318025087343e-05,0.0,-3.0
2005-03-04,0.0182844461384483,0.0,-0.0082999999999997,0.6351612903225806,-3.242423154681262e-05,0.01,-5.0
2005-03-07,0.0087977107035293,3.400000000000625e-05,0.0008999999999996,0.6603225806451613,-9.727900310529948e-05,0.0,-7.0
2005-03-08,-0.0148439691175088,0.0,0.0310000000000001,0.6687096774193548,-3.242843741624313e-05,0.0,-1.0
2005-03-09,-0.0176245111243726,0.0,0.0179,0.6770967741935484,-3.242948905501919e-05,-0.01,10.0
2005-03-10,0.0018570107472122,0.0,0.0205999999999999,0.6854838709677419,-3.2430540759520454e-05,0.01,6.0
2005-03-11,-0.0173727048544733,0.0,-0.0297999999999998,0.6938709677419355,-3.243159253329964e-05,0.0,7.0
2005-03-14,0.000854487893342,0.0,0.0501999999999998,0.7190322580645161,-9.730108892824774e-05,0.0,12.0
2005-03-15,-0.0183530929488053,0.0,0.0098000000000002,0.7274193548387097,-3.24358003140901e-05,0.0,8.0
2005-03-16,0.0086258768172058,0.0,-0.0051000000000001,0.7358064516129033,-3.243685242715344e-05,0.0,12.0
2005-03-17,0.0092644591597377,0.0016349999999999,-0.0047999999999999,0.7441935483870967,-3.243790461127105e-05,0.0,-4.0
2005-03-18,-0.0177091141790892,0.0,-0.0359000000000002,0.7525806451612903,-3.243895686289022e-05,0.0,-2.0
2005-03-21,-0.0066177246823055,0.0,0.0125000000000001,0.7777419354838709,-9.732318478228308e-05,0.01,11.0
2005-03-22,-0.0293567140202295,0.0,-0.0228000000000001,0.7861290322580645,-3.244316655326429e-05,0.0,9.0
2005-03-23,-0.0139978830055635,0.0,0.0343,0.794516129032258,-3.244421914594397e-05,0.0,18.0
2005-03-24,0.0171486733091033,0.0,-0.0099999999999997,0.8029032258064516,-3.244527180790158e-05,0.0,11.0
2005-03-28,-0.0168058488128401,3.300000000000525e-05,0.0081999999999999,0.8364516129032258,-0.0001297916152136,0.0,4.0
2005-03-29,-0.0159315448550341,0.0,-0.0354000000000001,0.8448387096774194,-3.2450536139094766e-05,0.0,-6.0
2005-03-30,0.0240109409389805,0.0,-0.0222999999999999,0.853225806451613,-3.24515892113908e-05,0.0,-10.0
2005-03-31,0.0053126479016789,0.0,-0.0146000000000001,0.8616129032258064,-3.245264235118839e-05,0.0,-4.0
2005-04-01,0.0061066032230172,-3.300000000000525e-05,-0.0112,0.87,-3.245369556026389e-05,-0.01,1.0
2005-04-04,-0.0138021408427349,0.0,0.0048000000000003,0.832,0.0001187554575583,0.0,15.0
2005-04-05,-0.0140721170457656,0.0,-0.0343,0.8193333333333334,3.958201875775558e-05,0.0,-11.0
2005-04-06,-0.0132605890310131,0.0,-0.0188000000000001,0.8066666666666666,3.9580452083853856e-05,0.0,-15.0
2005-04-07,0.0235766549949119,0.0,-0.0047999999999999,0.794,3.957888553252076e-05,0.0,2.0
2005-04-08,-0.0162094250852398,0.0,-0.0077000000000002,0.7813333333333333,3.9577319107309e-05,0.0,-4.0
2005-04-11,0.0005793183516278,0.0,-0.0158999999999998,0.7433333333333334,0.0001187225600034,0.0,0.0
2005-04-12,0.0117454234769009,0.0,0.0116,0.7306666666666667,3.95710546428063e-05,0.01,-5.0
2005-04-13,-0.0053566090738659,0.0,-0.0301,0.718,3.956948883576672e-05,0.0,-9.0
2005-04-14,-0.0423961631277496,0.0,0.0148999999999999,0.7053333333333334,3.956792315307212e-05,0.0,24.0
2005-04-15,-0.0132153414030184,0.0,0.0224000000000001,0.6926666666666667,3.956635759472249e-05,0.0099999999999999,30.0
2005-04-18,0.0089234032448786,0.0,0.0185999999999997,0.6546666666666667,0.0001186896806704,0.0,-7.0
2005-04-19,0.0273196619231921,0.0,-0.0331999999999998,0.642,3.956009659766835e-05,0.0,-17.0
2005-04-20,-0.0199105890027357,0.0,-0.0180000000000002,0.6293333333333333,3.955853166104362e-05,0.0,2.0
2005-04-22,-0.0118406328278588,0.0008319999999999,-0.0252999999999996,0.604,7.91123689953821e-05,0.0,-14.0
2005-04-25,0.0186009083054479,0.0,-0.0083999999999999,0.5660000000000001,0.0001186568195432,0.0,-2.0
2005-04-26,0.0028889744453586,0.0,0.0046999999999997,0.5533333333333333,3.954914462411807e-05,0.0,-2.0
2005-04-27,-0.0024927308296032,3.300000000000525e-05,-0.016,0.5406666666666666,3.9547580549026407e-05,0.0,1.0
2005-04-28,-0.0322881395330441,0.0,0.0022000000000002,0.528,3.9546016601832434e-05,0.0,15.0
2005-04-29,0.0163951403936621,0.0,0.0095999999999998,0.5153333333333333,3.954445277365437e-05,0.0,-5.0
2005-05-02,-0.0056106223993435,0.0,-0.0166999999999997,0.4735483870967741,0.0003290343489723,-0.0499999999999999,-1.0
2005-05-03,0.0004451549010209,3.299999999999137e-05,-0.0139,0.4570967741935484,0.0002498876749434,0.0,-12.0
2005-05-04,0.0302075169688329,0.0,-0.0242,0.4406451612903225,0.0002498252466942,0.0,-17.0
2005-05-05,-0.0014928307624053,0.0,-0.0078,0.4241935483870968,0.0002497628496289,0.01,3.0
2005-05-06,0.005997078238229,0.0,-0.0093,0.4077419354838709,0.0002497004837227,-0.01,-5.0
2005-05-09,-0.0048576113068232,3.300000000000525e-05,-0.0055999999999998,0.3583870967741935,0.0007487275670055,0.0,-2.0
2005-05-10,-0.0279543566934385,0.0,0.0111999999999996,0.3419354838709677,0.0002494513312498,0.0,18.0
2005-05-11,-0.0025878466587307,0.0,0.0069000000000003,0.3254838709677419,0.0002493891208015,0.01,3.0
2005-05-12,-0.023845770970464,0.0,-0.0071000000000003,0.3090322580645161,0.0002493269413736,0.0,1.0
2005-05-13,-0.0095826081161103,0.0,0.0066999999999999,0.2925806451612903,0.0002492647929468,0.0,4.0
2005-05-16,0.0203877280868365,0.0,0.0057,0.2432258064516128,0.0007474217979002,0.0,0.0
2005-05-17,0.0013936713192013,0.0,0.0007000000000001,0.226774193548387,0.00024901650875,0.0,9.0
2005-05-18,0.0196717016557332,-3.300000000000525e-05,-0.0142999999999999,0.2103225806451612,0.0002489545149657,0.0,-11.0
2005-05-19,-0.0027751541127969,0.00083,-0.0177999999999998,0.1938709677419354,0.000248892552042,0.0,-7.0
2005-05-20,-0.0124416510366032,-3.300000000000525e-05,0.0034999999999998,0.1774193548387096,0.0002488306199524,0.0,-3.0
2005-05-23,-0.0125983979550028,0.0,-0.0194,0.1280645161290322,0.0007461205753482,0.0,-2.0
2005-05-24,0.0135358916548238,0.0,0.0013999999999998,0.1116129032258064,0.0002485831995056,0.0,6.0
2005-05-25,-0.002733412549869,0.0,-0.0196999999999998,0.0951612903225805,0.0002485214212537,0.0,-12.0
2005-05-27,0.0312494009598687,0.0,-0.0181999999999997,0.0622580645161289,0.0004968576305302,0.0,-12.0
2005-05-30,0.0066694538743448,0.0,-0.0150000000000001,0.0129032258064515,0.000744823875646,0.0,0.0
2005-05-31,-0.0085718760723079,3.300000000000525e-05,0.0253999999999998,-0.0035483870967742,0.0002481513956276,0.0,3.0
